"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","platform_code","direction","position"
"AE140","7129","TREMBLAY / AD. 529",NULL,"45.419116000","-75.636263000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE150","7128","TREMBLAY / AD. 530",NULL,"45.418964000","-75.636355000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE220","8595","BELFAST / TRAINYARDS",NULL,"45.414606000","-75.641902000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE235","8587","TRAINYARDS / TERMINAL",NULL,"45.413885000","-75.643439000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE241","8585","TRAINYARDS / BELFAST",NULL,"45.414395000","-75.643318000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE260","8582","BELFAST / AD. 805",NULL,"45.413686000","-75.639310000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE320","8541","INDUSTRIAL / ST LAURENT",NULL,"45.406642000","-75.627715000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE325","7137","831 INDUSTRIAL",NULL,"45.408088000","-75.633212000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE330","8548","INDUSTRIAL / ST LAURENT",NULL,"45.406151000","-75.630546000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE335","8546","830 INDUSTRIAL",NULL,"45.407228000","-75.632548000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE340","7158","INDUSTRIAL / RUSSELL",NULL,"45.408838000","-75.634810000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE351","0742","INDUSTRIAL / RUSSELL",NULL,"45.409101000","-75.635100000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE355","1188","INDUSTRIAL / RUSSELL",NULL,"45.409955000","-75.637607000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE360","1189","INDUSTRIAL / RUSSELL",NULL,"45.409872000","-75.637583000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE370","1714","695 INDUSTRIAL",NULL,"45.410323000","-75.638598000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE375","1715","700 INDUSTRIAL",NULL,"45.410490000","-75.639987000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE450","8629","NEIGHBOURHOOD / CORONATION",NULL,"45.410259000","-75.652763000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE480","1392","ROLLAND / NEIGHBOURHOOD WAY",NULL,"45.409455000","-75.653453000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE495","3641","CORONATION / NEIGHBOURHOOD",NULL,"45.410293000","-75.652418000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE500","8560","CORONATION / AD. 466",NULL,"45.410705000","-75.649754000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE510","8556","CORONATION / AD. 466",NULL,"45.410571000","-75.649859000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE520","8559","CORONATION / CHOMLEY",NULL,"45.410621000","-75.645770000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE530","7144","CORONATION / CHOMLEY",NULL,"45.410509000","-75.646372000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE540","7145","CORONATION / WEYBURN",NULL,"45.410046000","-75.642240000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE550","7146","CORONATION / WEYBURN",NULL,"45.409875000","-75.642255000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE560","8558","CORONATION / BOTSFORD",NULL,"45.409154000","-75.638687000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE570","8557","CORONATION / BOTSFORD",NULL,"45.409049000","-75.638740000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE580","7147","CORONATION / RUSSELL",NULL,"45.408736000","-75.636766000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE590","7150","CORONATION / RUSSELL",NULL,"45.408499000","-75.636361000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE600","7148","RUSSELL / SHELLEY",NULL,"45.407556000","-75.635506000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE610","7151","RUSSELL / SHELLEY",NULL,"45.407313000","-75.635485000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE620","7149","RUSSELL / THIRSK",NULL,"45.406200000","-75.634450000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE625","8354","RUSSELL / PERLEY HOSPITAL",NULL,"45.404597000","-75.633103000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE630","7163","RUSSELL / THIRSK",NULL,"45.406032000","-75.634540000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE635","7155","RUSSELL / PERLEY HOSPITAL",NULL,"45.404527000","-75.633244000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE640","8355","RUSSELL / HAIG",NULL,"45.403711000","-75.632448000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE650","7152","RUSSELL / HAIG",NULL,"45.403390000","-75.631968000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE660","7156","RUSSELL / CUBA",NULL,"45.402162000","-75.629010000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE670","7153","RUSSELL / CUBA",NULL,"45.402186000","-75.628652000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE680","7154","RUSSELL / AD. 1909",NULL,"45.401737000","-75.626424000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE690","7157","RUSSELL / AD. 1909",NULL,"45.401585000","-75.626528000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE700","3395","TERMINAL / TRAINYARDS",NULL,"45.415017000","-75.646329000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE705","3396","TERMINAL / TRAINYARDS",NULL,"45.415190000","-75.645381000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE710","3397","TERMINAL / WALMART ENT.",NULL,"45.414778000","-75.649348000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE715","3398","TERMINAL / WALMART ENT.",NULL,"45.414946000","-75.648975000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE720","1951","TERMINAL / SANDFORD FLEMING",NULL,"45.414312000","-75.655234000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE721","1802","TERMINAL / SANDFORD FLEMING",NULL,"45.414193000","-75.656653000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE726","1801","TERMINAL / SANDFORD FLEMING",NULL,"45.414338000","-75.656676000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE800","7074","INDUSTRIAL GARAGE / BELFAST",NULL,"45.412215000","-75.637307000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE810","7073","INDUSTRIAL GARAGE / BELFAST",NULL,"45.412268000","-75.637402000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE815","1187","TRAINYARD MALL / ROAD TO BELFAST",NULL,"45.411147000","-75.638648000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE820","1186","TRAINYARD MALL / ROAD TO BELFAST",NULL,"45.411792000","-75.639365000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE990","3024","TREMBLAY O-TRAIN WEST / OUEST",NULL,"45.416554000","-75.654048000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AE995","3024","TREMBLAY O-TRAIN EAST / EST",NULL,"45.416572000","-75.653993000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF075","1868","TRANSITWAY / TERMINAL",NULL,"45.412351000","-75.658982000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF080","1869","TRANSITWAY / TERMINAL",NULL,"45.412308000","-75.659683000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF100","8552","SANDFORD FLEMING / INDUSTRIAL",NULL,"45.412890000","-75.655675000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF105","8626","ALTA VISTA / ROLLAND",NULL,"45.411273000","-75.655929000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF110","8544","ALTA VISTA / CALEDON",NULL,"45.410311000","-75.657260000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF120","8209","ALTA VISTA / CALEDON",NULL,"45.410157000","-75.657160000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF130","7164","ALTA VISTA / DALE",NULL,"45.408788000","-75.658177000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF140","7165","ALTA VISTA / DORION",NULL,"45.408266000","-75.658210000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF150","8219","ALTA VISTA / DORION",NULL,"45.407828000","-75.658676000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF160","7166","ALTA VISTA / CLUNY",NULL,"45.405007000","-75.660228000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF170","7167","ALTA VISTA / BALFOUR",NULL,"45.405052000","-75.660442000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF180","8220","ALTA VISTA / VALOUR",NULL,"45.402785000","-75.661842000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF190","8208","ALTA VISTA / VALOUR",NULL,"45.402828000","-75.661561000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF210","7170","ALTA VISTA / SMYTH",NULL,"45.399726000","-75.661824000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF220","7168","ALTA VISTA / SMYTH",NULL,"45.400908000","-75.662304000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF230","7169","ALTA VISTA / SMYTH",NULL,"45.399223000","-75.661921000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF240","8234","SMYTH / ALTA VISTA",NULL,"45.398594000","-75.662045000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF270","2401","SMYTH / RIVERSIDE",NULL,"45.399044000","-75.667084000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF280","7171","SMYTH / RIVERSIDE",NULL,"45.398944000","-75.666957000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF300","8300","HOSPITAL LINK / ALTA VISTA",NULL,"45.403625000","-75.660816000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF305","8301","HOSPITAL LINK / ALTA VISTA",NULL,"45.403738000","-75.661469000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF910","3023","HURDMAN A",NULL,"45.412187000","-75.665044000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF920","3023","HURDMAN B",NULL,"45.412144000","-75.665557000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF930","3023","HURDMAN C",NULL,"45.412109000","-75.666320000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF940","3023","HURDMAN D",NULL,"45.412082000","-75.666889000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF950","3023","HURDMAN E",NULL,"45.412042000","-75.667212000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF965","3030","LYCÉE CLAUDEL 1A",NULL,"45.406630000","-75.664470000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF970","3030","LYCÉE CLAUDEL 2A",NULL,"45.406614000","-75.664225000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF975","3031","SMYTH 1A",NULL,"45.401180000","-75.666742000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF980","3031","SMYTH 2A",NULL,"45.401167000","-75.666591000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF990","3023","HURDMAN O-TRAIN WEST / OUEST",NULL,"45.412316000","-75.664800000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AF995","3023","HURDMAN O-TRAIN EAST / EST",NULL,"45.412381000","-75.663798000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG040","8555","RIVERSIDE / PLEASANT PARK",NULL,"45.393045000","-75.672383000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG105","8216","PLEASANT PARK / CABOT",NULL,"45.392779000","-75.671684000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG120","2327","PLEASANT PARK / CABOT",NULL,"45.392680000","-75.671647000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG150","8240","PLEASANT PARK / CAVENDISH",NULL,"45.392975000","-75.665295000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG160","8242","PLEASANT PARK / CAVENDISH",NULL,"45.392805000","-75.665336000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG180","7173","PLEASANT PARK / ALTA VISTA",NULL,"45.393020000","-75.662791000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG190","8207","ALTA VISTA / SMYTH",NULL,"45.398068000","-75.661542000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG200","7174","ALTA VISTA / CRESTVIEW",NULL,"45.396354000","-75.662180000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG210","8228","ALTA VISTA / CRESTVIEW",NULL,"45.395602000","-75.662689000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG220","7175","ALTA VISTA / BILLINGS",NULL,"45.394549000","-75.662679000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG240","8206","ALTA VISTA / PLEASANT PARK",NULL,"45.393432000","-75.662594000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG250","7176","ALTA VISTA / PLEASANT PARK",NULL,"45.393172000","-75.662687000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG260","8227","ALTA VISTA / MOUNTBATTEN",NULL,"45.391694000","-75.662415000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG270","0837","ALTA VISTA / SUMMIT",NULL,"45.391359000","-75.662126000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG280","7178","ALTA VISTA / CUNNINGHAM",NULL,"45.389285000","-75.662732000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG290","7177","ALTA VISTA / CUNNINGHAM",NULL,"45.388676000","-75.663085000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG300","5851","ALTA VISTA / KILBORN",NULL,"45.386730000","-75.662833000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG310","5705","ALTA VISTA / KILBORN",NULL,"45.386503000","-75.662568000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG320","8226","ALTA VISTA / ORILLIA",NULL,"45.385244000","-75.662600000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG330","5709","ALTA VISTA / CLONTARF",NULL,"45.385080000","-75.662423000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG340","7180","ALTA VISTA / RANDALL",NULL,"45.383837000","-75.662199000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG350","7179","ALTA VISTA / RANDALL",NULL,"45.382883000","-75.662213000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG360","8422","ALTA VISTA / PALEN",NULL,"45.382052000","-75.661804000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG370","8423","ALTA VISTA / WESMAR",NULL,"45.381747000","-75.661898000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG380","7181","ALTA VISTA / WESMAR",NULL,"45.379863000","-75.661441000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG390","8359","HERON / ST PATS H.S",NULL,"45.378781000","-75.658940000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG399","0556","ALTA VISTA / ST PATRICK H.S.",NULL,"45.378696000","-75.658900000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG430","8425","ALTA VISTA / RIDGEMONT",NULL,"45.377123000","-75.660843000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG480","8231","HERON / ALTA VISTA",NULL,"45.379039000","-75.661912000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG500","7187","HERON / EVANS",NULL,"45.378899000","-75.664554000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG510","8427","HERON / EDGEHILL",NULL,"45.378725000","-75.664598000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG520","8286","HERON / BANK",NULL,"45.378769000","-75.666845000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG525","1166","HERON / BANK",NULL,"45.378527000","-75.666964000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG540","8225","KILBORN / ALTA VISTA",NULL,"45.386551000","-75.662951000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG550","7189","KILBORN / LILAC",NULL,"45.386352000","-75.665303000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG560","7188","KILBORN / LILAC",NULL,"45.386479000","-75.665442000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG570","8224","KILBORN / BEAVER",NULL,"45.386197000","-75.667489000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG580","8203","KILBORN / BLOSSOM",NULL,"45.386212000","-75.669532000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG590","7190","KILBORN / UTAH",NULL,"45.386033000","-75.669663000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG600","7192","LAMIRA / ROONEY'S LANE",NULL,"45.385133000","-75.670889000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG610","7191","LAMIRA / ROONEY'S LANE",NULL,"45.384548000","-75.670885000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG900","3032","RIVERSIDE 2A",NULL,"45.396770000","-75.669226000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG910","3032","RIVERSIDE 1A",NULL,"45.396702000","-75.669491000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG920","3033","PLEASANT PARK 2A",NULL,"45.392725000","-75.669233000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG930","3033","PLEASANT PARK 1A",NULL,"45.392908000","-75.669456000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG940","3033","PLEASANT PARK 4A",NULL,"45.392787000","-75.669117000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AG950","3033","PLEASANT PARK 3A",NULL,"45.392755000","-75.669615000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH010","8384","WALKLEY / BANK",NULL,"45.370585000","-75.662663000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH020","8404","WALKLEY / BANFF",NULL,"45.371198000","-75.661505000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH030","7193","WALKLEY / SIBLINGS",NULL,"45.371680000","-75.659812000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH040","7195","WALKLEY / HAMPSTEAD",NULL,"45.371976000","-75.659642000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH050","7194","WALKLEY / HAMPSTEAD",NULL,"45.372387000","-75.658078000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH060","7196","WALKLEY / JASPER",NULL,"45.373063000","-75.656894000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH090","8390","WALKLEY / JASPER",NULL,"45.373148000","-75.656344000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH095","7197","ALBION / WALKLEY",NULL,"45.372818000","-75.653764000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH110","8536","WALKLEY / BAYCREST",NULL,"45.376375000","-75.648520000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH115","7198","WALKLEY / HEATHERINGTON",NULL,"45.377709000","-75.645244000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH120","5818","WALKLEY / AD. 1570",NULL,"45.376528000","-75.648479000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH125","1087","WALKLEY / HEATHERINGTON",NULL,"45.377827000","-75.645370000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH130","8387","WALKLEY / HEATHERINGTON",NULL,"45.378097000","-75.644140000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH140","8399","WALKLEY / AD. 1680",NULL,"45.378826000","-75.642929000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH160","7201","WALKLEY / HERON",NULL,"45.379310000","-75.641555000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH170","7199","WALKLEY / HERON",NULL,"45.379121000","-75.641494000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH180","7202","WALKLEY / HOLLY",NULL,"45.379938000","-75.640013000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH190","7200","WALKLEY / HOLLY",NULL,"45.379766000","-75.639939000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH220","5806","HEATHERINGTON / FAIRLEA",NULL,"45.377525000","-75.644608000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH230","8400","HEATHERINGTON / FAIRLEA",NULL,"45.376434000","-75.644226000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH240","7203","HEATHERINGTON / ANGELA",NULL,"45.375039000","-75.643701000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH250","8386","HEATHERINGTON / FAIRLEA",NULL,"45.375158000","-75.643482000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH260","7204","HEATHERINGTON / BANNERHILL",NULL,"45.373968000","-75.644279000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH270","7205","HEATHERINGTON / BANNERHILL",NULL,"45.373726000","-75.644410000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH280","8401","HEATHERINGTON / AD. 1560",NULL,"45.373087000","-75.648110000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH290","8385","HEATHERINGTON / AD. 1535",NULL,"45.373028000","-75.648634000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH300","7206","HEATHERINGTON / AD. 1476",NULL,"45.373373000","-75.650212000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH310","7208","HEATHERINGTON / AD. 1485",NULL,"45.373229000","-75.650189000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH320","7207","HEATHERINGTON / AD. 1455",NULL,"45.372835000","-75.651739000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH330","7209","HEATHERINGTON / AD. 1455",NULL,"45.372744000","-75.651498000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH340","8402","HEATHERINGTON / ALBION",NULL,"45.372288000","-75.653126000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH350","7210","HEATHERINGTON / ALBION",NULL,"45.372240000","-75.652731000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH360","8403","ALBION / WALKLEY",NULL,"45.373834000","-75.654137000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH470","5899","BAYCREST / HERON",NULL,"45.379007000","-75.652732000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH480","1917","BAYCREST / HERON",NULL,"45.379160000","-75.652692000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH490","5880","BAYCREST / CEDARWOOD",NULL,"45.377509000","-75.650993000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH500","2394","BAYCREST / CEDARWOOD",NULL,"45.377673000","-75.651182000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AH510","1924","BAYCREST / WALKLEY",NULL,"45.376518000","-75.649629000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI010","8937","KILBORN / ALTA VISTA",NULL,"45.386719000","-75.662540000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI030","8201","KILBORN / BRAESIDE",NULL,"45.386884000","-75.660468000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI040","8307","KILBORN / BRAESIDE",NULL,"45.386730000","-75.660317000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI050","7213","KILBORN / WEBSTER",NULL,"45.387119000","-75.657030000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI060","7211","KILBORN / WEBSTER",NULL,"45.386966000","-75.656981000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI070","8200","KILBORN / PROSPECT",NULL,"45.387308000","-75.654511000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI080","7212","KILBORN / PROSPECT",NULL,"45.387121000","-75.654808000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI090","7214","KILBORN / FEATHERSTON",NULL,"45.387502000","-75.651558000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI100","8415","KILBORN / FEATHERSTON",NULL,"45.387348000","-75.651407000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI110","7215","KILBORN / PLAYFAIR",NULL,"45.387658000","-75.649513000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI120","7216","KILBORN / PLAYFAIR",NULL,"45.387495000","-75.649375000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI140","7227","KILBORN / VIRGINIA",NULL,"45.387897000","-75.645461000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI150","8416","KILBORN / VIRGINIA",NULL,"45.387912000","-75.643826000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI160","8418","KILBORN / BEAUMONT",NULL,"45.388097000","-75.643287000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI170","7229","KILBORN / DELMAR",NULL,"45.388309000","-75.640321000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI180","7228","KILBORN / DELMAR",NULL,"45.388162000","-75.639953000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI190","7230","KILBORN / FEATHERSTON",NULL,"45.388393000","-75.638404000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI200","8911","KILBORN / FEATHERSTON",NULL,"45.388396000","-75.637625000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"AI230","8333","KILBORN / HAIG",NULL,"45.389388000","-75.635515000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
